index;adc
989;1508
990;1508
991;1510
992;1510
993;1511
994;1511
995;1511
996;1511
997;1510
998;1510
999;1510
1000;1510
1001;1509
1002;1508
1003;1507
1004;1506
1005;1504
1006;1503
1007;1501
1008;1500
1009;1499
1010;1497
1011;1496
1012;1494
1013;1493
1014;1491
1015;1490
1016;1490
1017;1489
1018;1489
1019;1489
1020;1488
1021;1489
1022;1489
1023;1490
1024;1491
1025;1492
1026;1493
1027;1496
1028;1497
1029;1498
1030;1502
1031;1504
1032;1507
1033;1509
1034;1513
1035;1516
1036;1517
1037;1523
1038;1526
1039;1529
1040;1536
1041;1539
1042;1541
1043;1547
1044;1549
1045;1551
1046;1553
1047;1555
1048;1556
1049;1555
1050;1554
1051;1553
1052;1551
1053;1546
1054;1543
1055;1540
1056;1533
1057;1529
1058;1526
1059;1522
1060;1516
1061;1513
1062;1511
1063;1507
1064;1506
1065;1504
1066;1502
1067;1502
1068;1501
1069;1501
1070;1501
1071;1501
1072;1501
1073;1502
1074;1503
1075;1503
1076;1503
1077;1504
1078;1504
1079;1504
1080;1504
1081;1503
1082;1502
1083;1502
1084;1501
1085;1501
1086;1499
1087;1499
1088;1499
1089;1500
1090;1501
1091;1502
1092;1503
1093;1504
1094;1505
1095;1506
1096;1507
1097;1508
1098;1508
1099;1508
1100;1508
1101;1508
1102;1507
1103;1507
1104;1507
1105;1506
1106;1505
1107;1505
1108;1504
1109;1504
1110;1503
1111;1503
1112;1503
1113;1503
1114;1504
1115;1504
1116;1505
1117;1505
1118;1505
1119;1506
1120;1507
1121;1507
1122;1507
1123;1507
1124;1509
1125;1510
1126;1512
1127;1513
1128;1514
1129;1517
1130;1518
1131;1520
1132;1523
1133;1525
1134;1526
1135;1528
1136;1529
1137;1528
1138;1527
1139;1525
1140;1524
1141;1523
1142;1520
1143;1519
1144;1517
1145;1516
1146;1515
1147;1515
1148;1514
1149;1514
1150;1514
1151;1514
1152;1514
1153;1514
1154;1514
1155;1513
1156;1513
1157;1512
1158;1512
1159;1511
1160;1510
1161;1509
1162;1507
1163;1505
1164;1504
1165;1500
1166;1498
1167;1496
1168;1494
1169;1492
1170;1491
1171;1489
1172;1489
1173;1489
1174;1489
1175;1491
1176;1492
1177;1493
1178;1496
1179;1499
1180;1500
1181;1503
1182;1504
1183;1505
1184;1505
1185;1505
1186;1505
1187;1505
1188;1504
1189;1503
1190;1503
1191;1501
1192;1501
1193;1500
1194;1500
1195;1500
1196;1500
1197;1500
1198;1501
1199;1501
1200;1502
1201;1504
1202;1506
1203;1507
1204;1508
1205;1508
1206;1507
1207;1507
1208;1504
1209;1503
1210;1501
1211;1497
1212;1495
1213;1493
1214;1488
1215;1486
1216;1484
1217;1481
1218;1480
1219;1478
1220;1477
1221;1475
1222;1475
1223;1473
1224;1473
1225;1474
1226;1474
1227;1475
1228;1475
1229;1476
1230;1476
1231;1478
1232;1479
1233;1480
1234;1483
1235;1484
1236;1486
1237;1489
1238;1490
1239;1492
1240;1495
1241;1496
1242;1498
1243;1500
1244;1504
1245;1505
1246;1506
1247;1508
1248;1510
1249;1510
1250;1510
1251;1510
1252;1510
1253;1510
1254;1507
1255;1506
1256;1504
1257;1500
1258;1498
1259;1497
1260;1493
1261;1491
1262;1489
1263;1487
1264;1484
1265;1482
1266;1482
1267;1480
1268;1479
1269;1479
1270;1480
1271;1480
1272;1480
1273;1481
1274;1481
1275;1481
1276;1482
1277;1482
1278;1482
1279;1482
1280;1483
1281;1483
1282;1483
1283;1487
1284;1489
1285;1491
1286;1492
1287;1495
1288;1497
1289;1499
1290;1502
1291;1503
1292;1505
1293;1507
1294;1507
1295;1507
1296;1507
1297;1507
1298;1506
1299;1504
1300;1501
1301;1499
1302;1496
1303;1492
1304;1490
1305;1487
1306;1481
1307;1479
1308;1477
1309;1473
1310;1472
1311;1471
1312;1470
1313;1470
1314;1470
1315;1470
1316;1469
1317;1469
1318;1469
1319;1469
1320;1468
1321;1468
1322;1468
1323;1468
1324;1467
1325;1467
1326;1466
1327;1466
1328;1466
1329;1468
1330;1469
1331;1472
1332;1474
1333;1478
1334;1480
1335;1483
1336;1488
1337;1490
1338;1492
1339;1496
1340;1496
1341;1497
